,date,map,o_player1,o_player1_agent,o_player2,o_player2_agent,o_player3,o_player3_agent,o_player4,o_player4_agent,o_player5,o_player5_agent,o_team,player1,player1_agent,player2,player2_agent,player3,player3_agent,player4,player4_agent,player5,player5_agent,result,team
3807,28-02-21,Ascent,zepher,jett,Medusa,sova,neth,raze,Munchkin,killjoy,rion,omen,CR,Dep,jett,HaReeee,reyna,Kaminari,omen,Feez,sova,Norisen,cypher,Lose,RC
3808,28-02-21,Split,makiba,killjoy,Xandrite,omen,Zenakukin,raze,Vue3,breach,Brazilian,sage,BB,Minty,jett,Fisker,reyna,Chocol4tE,omen,TENSAI,sage,SylFy,cypher,Win,FAV
3809,28-02-21,Ascent,Vue3,jett,Brazilian,sova,Zenakukin,reyna,Xandrite,omen,makiba,killjoy,BB,Minty,jett,Chocol4tE,omen,SylFy,cypher,Fisker,reyna,TENSAI,sova,Win,FAV
3810,28-02-21,Icebox,Medusa,sova,zepher,jett,neth,raze,Munchkin,killjoy,rion,omen,CR,makiba,killjoy,Zenakukin,reyna,Vue3,jett,Xandrite,viper,Brazilian,sage,Lose,BB
3811,28-02-21,Ascent,rion,omen,Munchkin,cypher,neth,raze,Medusa,sova,zepher,jett,CR,Zenakukin,reyna,Brazilian,sova,Xandrite,omen,makiba,killjoy,Vue3,jett,Lose,BB
3812,06-03-21,Bind,Eugene,sova,Chibab,jett,Secret,skye,t3xture,raze,Kelly,brimstone,DWG,R0K3T,raze,Try,omen,Sunday,sova,Sylvan,jett,LuZ,cypher,Lose,ZFG
3813,06-03-21,Split,t3xture,jett,Kelly,omen,Chibab,raze,Secret,cypher,Eugene,sage,DWG,R0K3T,raze,LuZ,killjoy,Sunday,omen,Sylvan,jett,Try,viper,Lose,ZFG
3814,05-03-21,Split,iRdy,sova,SeolHwa,raze,JinboongE,omen,HANN,jett,Xpp,breach,WGS,exy,raze,eKo,omen,TS,jett,RyZzi,sage,GODLIKE,breach,Win,TNL
3815,05-03-21,Haven,Has1ra14,phoenix,JinboongE,omen,Xpp,breach,HANN,jett,iRdy,sova,WGS,exy,raze,TS,jett,GODLIKE,breach,RyZzi,omen,eKo,sova,Win,TNL
3816,05-03-21,Bind,Anaks,cypher,MaKo,jett,Persia,phoenix,risk,brimstone,H1yaA,sova,TBP,Zeus,killjoy,WIX,sova,Jeong Hi,jett,Sound,omen,ParkJJong,breach,Lose,APEX
3817,05-03-21,Ascent,Persia,reyna,MaKo,jett,H1yaA,sova,risk,omen,Anaks,cypher,TBP,Jeong Hi,jett,Zeus,killjoy,WIX,sova,Sound,omen,ParkJJong,breach,Win,APEX
3818,05-03-21,Bind,Efina,killjoy,Bunny,raze,fiveK,phoenix,GodDead,jett,Daa,omen,F4Q,t3xture,raze,Eugene,sova,Chibab,jett,Secret,skye,Kelly,brimstone,Win,DWG
3819,05-03-21,Ascent,Bunny,raze,Efina,killjoy,Daa,omen,fiveK,reyna,GodDead,jett,F4Q,t3xture,phoenix,Chibab,jett,Eugene,sova,Kelly,omen,Secret,cypher,Win,DWG
3820,04-03-21,Ascent,zunba,phoenix,Esperanza,killjoy,claris,jett,C1nder,omen,INPA,sova,HAMT,R0K3T,phoenix,LuZ,reyna,Sylvan,jett,Sunday,sova,Try,omen,Win,ZFG
3821,04-03-21,Split,claris,jett,INPA,breach,Esperanza,cypher,zunba,raze,C1nder,omen,HAMT,Sylvan,jett,LuZ,reyna,R0K3T,omen,Try,viper,Sunday,sova,Lose,ZFG
3822,07-03-21,Ascent,fred,jett,YANKAS,sova,vCan,omen,Nirenu,killjoy,Gaijin,breach,ZZ,Surprise,killjoy,Brave,sage,TheCady,jett,SHNAZNNNN,sova,EXTREMEE,omen,Lose,IW
3823,07-03-21,Icebox,fred,jett,Nirenu,killjoy,YANKAS,sova,vCan,viper,Gaijin,sage,ZZ,Surprise,viper,SHNAZNNNN,sova,TheCady,jett,EXTREMEE,killjoy,Brave,sage,Lose,IW
3824,07-03-21,Haven,lauress,killjoy,ryden,sova,hatex,brimstone,yT,breach,sociablEE,raze,AES,MOJJ,cypher,SasuKe,sova,qRaxs,sage,mag0o,jett,sterben,omen,Win,FTBL
3825,07-03-21,Icebox,hatex,reyna,sociablEE,jett,lauress,sage,ryden,sova,yT,viper,AES,SasuKe,sova,mag0o,jett,MOJJ,killjoy,qRaxs,sage,sterben,omen,Win,FTBL
3826,06-03-21,Ascent,Izzy,jett,JN3v1cEEE,breach,QutionerX,killjoy,macRue,omen,CyderX,sova,KFLR,mt1xo,omen,MACHINERIS,killjoy,BARBAROSSA,sova,qw1,jett,Magnitude,breach,Lose,RARE
3827,06-03-21,Haven,Izzy,jett,QutionerX,cypher,JN3v1cEEE,breach,macRue,omen,CyderX,sova,KFLR,Magnitude,reyna,qw1,jett,BARBAROSSA,sova,MACHINERIS,cypher,mt1xo,omen,Win,RARE
3828,06-03-21,Bind,Izzy,jett,JN3v1cEEE,breach,QutionerX,cypher,macRue,brimstone,CyderX,sova,KFLR,mt1xo,omen,Magnitude,raze,qw1,jett,MACHINERIS,cypher,BARBAROSSA,sova,Win,RARE
3829,06-03-21,Icebox,daNN,jett,MrFaliN,sova,m4rco,killjoy,Noffe,sage,iHorrible,viper,BJK,Kuzuur,jett,sian,sova,Darrick,viper,Mykoz,killjoy,XOD1AC,sage,Win,CSE
3830,06-03-21,Ascent,MrFaliN,sova,m4rco,killjoy,Noffe,sage,daNN,jett,iHorrible,omen,BJK,Kuzuur,jett,XOD1AC,omen,Mykoz,killjoy,sian,sova,Darrick,sage,Win,CSE
3831,03-03-21,Ascent,JewNNN,brimstone,Lincoln,jett,KSW,sova,lauzen,killjoy,W4siLi,breach,DESI,WESSON,sage,MasH,jett,KristA,sova,bkstar,killjoy,magl0r,omen,Win,MELI
3832,03-03-21,Haven,JewNNN,omen,Lincoln,jett,W4siLi,breach,KSW,sova,lauzen,cypher,DESI,MasH,jett,KristA,raze,WESSON,sova,magl0r,omen,bkstar,cypher,Lose,MELI
3833,03-03-21,Bind,Lincoln,jett,KSW,sova,lauzen,cypher,W4siLi,raze,JewNNN,omen,DESI,KristA,raze,MasH,omen,bkstar,cypher,WESSON,sova,magl0r,skye,Lose,MELI
3834,24-02-21,Ascent,hatex,killjoy,thaque,brimstone,Riverboat,breach,shapaz,jett,QiQi,sova,BOY,Delaxiel,jett,zeunn,sage,shishio,sova,f0rs,omen,wisekhan,killjoy,Lose,BRC
3835,24-02-21,Bind,hatex,killjoy,QiQi,sova,thaque,brimstone,Riverboat,raze,shapaz,breach,BOY,Delaxiel,jett,shishio,sova,zeunn,sage,wisekhan,cypher,f0rs,omen,Lose,BRC
3836,07-03-21,Bind,Zenakukin,raze,Brazilian,sova,Xandrite,brimstone,makiba,cypher,Vue3,reyna,BB,Shuzz,phoenix,sakurai,jett,Brofeld,cypher,4qu1la,sova,LAF,omen,Lose,HX
3837,07-03-21,Split,Zenakukin,raze,Vue3,breach,Brazilian,sage,Xandrite,omen,makiba,killjoy,BB,Shuzz,phoenix,sakurai,jett,Brofeld,cypher,4qu1la,omen,LAF,sage,Lose,HX
3838,07-03-21,Haven,CLZ,jett,Jinx,phoenix,Tonbo,sova,envy,cypher,2zzy,omen,FL,Shuzz,reyna,sakurai,jett,LAF,omen,Brofeld,cypher,4qu1la,sova,Lose,HX
3839,07-03-21,Ascent,Jinx,reyna,CLZ,jett,envy,cypher,Tonbo,sova,2zzy,omen,FL,4qu1la,sova,sakurai,jett,Shuzz,phoenix,Brofeld,killjoy,LAF,omen,Lose,HX
3840,07-03-21,Ascent,Pepper,jett,Merieux,cypher,citrous,breach,hyouka,omen,Derialy,sova,SGG,Vue3,jett,Zenakukin,reyna,Brazilian,sova,makiba,killjoy,Xandrite,omen,Win,BB
3841,07-03-21,Split,Pepper,jett,hyouka,omen,Merieux,killjoy,citrous,breach,Derialy,sage,SGG,Zenakukin,raze,makiba,killjoy,Xandrite,omen,Vue3,breach,Brazilian,sage,Lose,BB
3842,07-03-21,Ascent,Tonbo,sova,2zzy,omen,Jinx,reyna,envy,cypher,CLZ,jett,FL,Derialy,sova,Merieux,cypher,citrous,breach,Pepper,jett,hyouka,omen,Win,SGG
3843,07-03-21,Bind,Jinx,raze,CLZ,jett,Tonbo,sova,envy,cypher,2zzy,omen,FL,Derialy,sova,Pepper,jett,citrous,breach,Merieux,cypher,hyouka,omen,Lose,SGG
3844,13-03-21,Bind,Benkai,sova,Retla,cypher,mindfreak,brimstone,f0rsakeN,raze,d4v41,jett,PRX,falfalfal,brimstone,ZesBeeW,jett,Egoist,cypher,JdFaker,sova,LEXY,raze,Win,SMG
3845,13-03-21,Ascent,JdFaker,sova,ZesBeeW,jett,LEXY,raze,Egoist,killjoy,falfalfal,brimstone,SMG,nomfu,jett,1van,raze,zeeq,killjoy,Riza,sova,Justa,omen,Lose,KGM
3846,13-03-21,Ascent,Maskon,sova,Jinggg,raze,artn,brimstone,Freyr,killjoy,Salvestro,jett,OG,Moosey,raze,Juicy,jett,ERRRRA,omen,FANE,cypher,lenne,sova,Win,TMG
3847,13-03-21,Haven,Jinggg,jett,Salvestro,sage,artn,omen,Maskon,sova,Freyr,cypher,OG,Juicy,jett,Moosey,raze,FANE,cypher,ERRRRA,omen,lenne,sova,Win,TMG
3848,13-03-21,Bind,f0rsakeN,raze,Retla,cypher,d4v41,jett,mindfreak,brimstone,Benkai,sova,PRX,Chrysania,raze,FirstLove,jett,MiYaooo,cypher,daynos,omen,germsg,sova,Lose,600
3849,14-03-21,Ascent,JdFaker,sova,ZesBeeW,jett,Egoist,killjoy,LEXY,raze,falfalfal,brimstone,SMG,Juicy,jett,lenne,sova,ERRRRA,omen,Moosey,raze,FANE,cypher,Lose,TMG
3850,14-03-21,Haven,LEXY,reyna,Egoist,cypher,JdFaker,sova,ZesBeeW,jett,falfalfal,omen,SMG,FANE,cypher,Juicy,jett,Moosey,raze,lenne,sova,ERRRRA,omen,Win,TMG
3851,14-03-21,Icebox,ZesBeeW,jett,LEXY,raze,falfalfal,viper,Egoist,sage,JdFaker,sova,SMG,Moosey,raze,FANE,killjoy,Juicy,jett,lenne,sova,ERRRRA,omen,Win,TMG
3852,14-03-21,Bind,LEXY,raze,ZesBeeW,jett,Egoist,cypher,JdFaker,sova,falfalfal,brimstone,SMG,Juicy,jett,Moosey,raze,FANE,cypher,lenne,sova,ERRRRA,omen,Win,TMG
3853,13-03-21,Bind,LEXY,raze,Egoist,cypher,ZesBeeW,jett,JdFaker,sova,falfalfal,brimstone,SMG,Jinggg,raze,artn,brimstone,Salvestro,jett,Freyr,phoenix,Maskon,sova,Lose,OG
3854,13-03-21,Ascent,ZesBeeW,jett,LEXY,raze,Egoist,killjoy,JdFaker,sova,falfalfal,brimstone,SMG,Jinggg,raze,Maskon,sova,Salvestro,jett,artn,brimstone,Freyr,reyna,Win,OG
3855,13-03-21,Haven,LEXY,reyna,Egoist,cypher,ZesBeeW,jett,falfalfal,omen,JdFaker,sova,SMG,Freyr,reyna,Jinggg,jett,Maskon,sova,artn,omen,Salvestro,sage,Lose,OG
3856,07-03-21,Ascent,Kiles,reyna,BONECOLD,omen,starxo,sage,koldamenta,sova,cNed,jett,RYE,elllement,sage,OniBy,killjoy,aKm,jett,TviQ,sova,uNKOE,omen,Lose,OG
3857,07-03-21,Bind,BONECOLD,brimstone,starxo,skye,cNed,jett,Kiles,viper,koldamenta,sova,RYE,uNKOE,omen,TviQ,sova,elllement,sage,aKm,raze,OniBy,cypher,Lose,OG
3858,07-03-21,Haven,baddyG,phoenix,MORFAN,omen,qxv,jett,Buld,skye,KEREME,killjoy,BST,doma,phoenix,Moe40,sova,tsack,cypher,Mistic,omen,Boaster,breach,Lose,FNC
3859,07-03-21,Bind,baddyG,phoenix,qxv,raze,MORFAN,brimstone,KEREME,sage,Buld,skye,BST,doma,raze,Mistic,viper,Moe40,sova,tsack,skye,Boaster,brimstone,Lose,FNC
3860,06-03-21,Split,Yacine,raze,bonkar,breach,Leo,sage,Sayf,cypher,draken,omen,GUILD,SEIDER,omen,Carcass,jett,murii,raze,Zik,cypher,nico,breach,Lose,WAVE
3861,06-03-21,Haven,Sayf,cypher,Yacine,raze,Leo,breach,draken,omen,bonkar,sova,GUILD,SEIDER,brimstone,murii,raze,Zik,killjoy,Carcass,jett,nico,skye,Lose,WAVE
3862,06-03-21,Ascent,logaN,killjoy,rodeN,jett,TakaS,sage,hoppY,omen,AKUMAAAAA,sova,DFUSE,pyth,cypher,ardiis,sova,paTiTek,omen,zeek,sage,Mixwell,jett,Win,G2
3863,06-03-21,Split,TakaS,jett,logaN,killjoy,rodeN,raze,hoppY,omen,AKUMAAAAA,breach,DFUSE,Mixwell,raze,zeek,breach,paTiTek,omen,pyth,cypher,ardiis,sage,Lose,G2
3864,06-03-21,Bind,TakaS,raze,rodeN,sova,logaN,killjoy,hoppY,brimstone,AKUMAAAAA,breach,DFUSE,paTiTek,omen,pyth,cypher,ardiis,sova,zeek,raze,Mixwell,jett,Lose,G2
3865,05-03-21,Haven,qxv,jett,Buld,skye,baddyG,phoenix,MORFAN,omen,KEREME,killjoy,BST,ShonP,sova,Destrian,omen,Mickebwoy,breach,Dreamas,killjoy,trexx,raze,Lose,HONK
3866,05-03-21,Split,qxv,jett,Buld,killjoy,baddyG,raze,MORFAN,brimstone,KEREME,breach,BST,ShonP,sage,trexx,raze,Destrian,brimstone,Mickebwoy,breach,Dreamas,killjoy,Lose,HONK
3867,06-03-21,Icebox,Asuna,raze,Hiko,sova,Ethan,omen,nitr0,sage,steel,killjoy,100T,moose,sova,YaBoiDre,omen,thief,raze,aproto,killjoy,stellar,sage,Lose,LG
3868,06-03-21,Ascent,Asuna,raze,steel,killjoy,Ethan,omen,nitr0,sage,Hiko,sova,100T,stellar,phoenix,moose,sova,aproto,cypher,YaBoiDre,omen,thief,reyna,Lose,LG
3869,04-03-21,Ascent,hoody,raze,Fit1nho,jett,pipsoN,sova,Boo,omen,Meddo,cypher,VGIA,TakaS,sage,AKUMAAAAA,sova,rodeN,jett,logaN,killjoy,hoppY,omen,Win,DFUSE
3870,04-03-21,Split,Meddo,cypher,hoody,sage,Boo,omen,Fit1nho,jett,pipsoN,breach,VGIA,hoppY,omen,AKUMAAAAA,breach,logaN,killjoy,TakaS,jett,rodeN,raze,Win,DFUSE
3871,04-03-21,Haven,Twisten,raze,Taimou,sova,LaAw,omen,APO,cypher,HyP,breach,EIQ,Yacine,raze,Leo,breach,bonkar,sova,Sayf,cypher,draken,omen,Win,GUILD
3872,04-03-21,Ascent,Twisten,jett,Taimou,sova,HyP,breach,LaAw,omen,APO,cypher,EIQ,Leo,sage,Sayf,killjoy,Yacine,raze,draken,omen,bonkar,sova,Win,GUILD
3873,03-03-21,Haven,cNed,jett,koldamenta,sova,BONECOLD,omen,Kiles,cypher,starxo,skye,RYE,dimaxx,breach,KILLDREAM,omen,starkk,raze,Addicted,sova,Phatt,cypher,Win,SAW
3874,03-03-21,Bind,cNed,jett,koldamenta,sova,Kiles,viper,BONECOLD,brimstone,starxo,skye,RYE,KILLDREAM,brimstone,Addicted,sova,starkk,jett,dimaxx,raze,Phatt,cypher,Lose,SAW
3875,03-03-21,Icebox,cNed,jett,BONECOLD,viper,Kiles,reyna,koldamenta,sova,starxo,sage,RYE,KILLDREAM,viper,Addicted,sova,Phatt,sage,starkk,jett,dimaxx,reyna,Lose,SAW
3876,03-03-21,Bind,Magicianas,sova,fnnts1,raze,krea6on,brimstone,lyNxi,killjoy,DALADAVVE,sage,99PT,trexx,raze,Dreamas,cypher,Destrian,omen,Mickebwoy,breach,ShonP,sova,Win,HONK
3877,03-03-21,Haven,fnnts1,raze,krea6on,reyna,Magicianas,sova,lyNxi,cypher,DALADAVVE,omen,99PT,trexx,raze,Dreamas,killjoy,ShonP,sova,Mickebwoy,breach,Destrian,omen,Win,HONK
3878,03-03-21,Bind,frei,cypher,LATEKS,brimstone,otom,yoru,Luzuh,raze,rCk,sova,RIX,ScreaM,reyna,Jamppi,jett,soulcas,sova,L1NK,omen,Kryptix,killjoy,Lose,TL
3879,03-03-21,Ascent,otom,phoenix,frei,cypher,Luzuh,jett,rCk,sova,LATEKS,omen,RIX,ScreaM,reyna,soulcas,sova,Kryptix,killjoy,Jamppi,jett,L1NK,omen,Win,TL
3880,03-03-21,Split,frei,cypher,LATEKS,omen,rCk,sage,otom,raze,Luzuh,jett,RIX,ScreaM,reyna,soulcas,raze,Jamppi,jett,Kryptix,killjoy,L1NK,omen,Lose,TL
3881,03-03-21,Bind,baddyG,phoenix,MORFAN,brimstone,Buld,skye,qxv,raze,KEREME,sage,BST,Supmah,omen,Ale,raze,JESMUND,cypher,vicious,sage,tabz,sova,Lose,HSDI
3882,03-03-21,Haven,qxv,jett,Buld,skye,baddyG,phoenix,KEREME,killjoy,MORFAN,omen,BST,Ale,raze,vicious,sage,tabz,sova,Supmah,omen,JESMUND,cypher,Lose,HSDI
3883,03-03-21,Bind,ikke,sage,tigene,brimstone,specimen,cypher,Kwixy,sova,szimpli,raze,IPON,hoody,raze,Meddo,killjoy,Boo,omen,Fit1nho,sage,pipsoN,sova,Win,VGIA
3884,03-03-21,Ascent,szimpli,raze,specimen,killjoy,ikke,sage,tigene,omen,Kwixy,sova,IPON,hoody,raze,pipsoN,sova,Boo,omen,Meddo,cypher,Fit1nho,jett,Win,VGIA
3885,03-03-21,Ascent,ALIVE,jett,MOLSI,sova,RECIDENT,reyna,xms,omen,ponkt,cypher,FNST,logaN,killjoy,rodeN,jett,hoppY,omen,AKUMAAAAA,sova,TakaS,sage,Win,DFUSE
3886,03-03-21,Haven,ponkt,cypher,ALIVE,jett,xms,brimstone,RECIDENT,breach,MOLSI,sova,FNST,rodeN,raze,TakaS,breach,logaN,killjoy,hoppY,omen,AKUMAAAAA,sova,Win,DFUSE
3887,05-03-21,Bind,frei,cypher,LATEKS,brimstone,otom,yoru,Luzuh,raze,rCk,sova,RIX,BONECOLD,brimstone,cNed,jett,starxo,skye,Kiles,viper,koldamenta,sova,Lose,RYE
3888,05-03-21,Ascent,otom,phoenix,rCk,sova,Luzuh,jett,frei,cypher,LATEKS,omen,RIX,cNed,jett,starxo,sage,Kiles,reyna,BONECOLD,omen,koldamenta,sova,Win,RYE
3889,05-03-21,Haven,frei,cypher,rCk,sova,Luzuh,jett,otom,phoenix,LATEKS,omen,RIX,cNed,jett,Kiles,cypher,BONECOLD,omen,starxo,skye,koldamenta,sova,Win,RYE
3890,03-03-21,Haven,cNed,jett,koldamenta,sova,starxo,skye,BONECOLD,omen,Kiles,cypher,RYE,LowaN,cypher,LnR,sova,rizK,omen,Killu,jett,Deken,breach,Win,SD
3891,03-03-21,Ascent,cNed,jett,Kiles,reyna,BONECOLD,omen,koldamenta,sova,starxo,sage,RYE,LowaN,killjoy,LnR,sova,rizK,omen,Killu,jett,Deken,breach,Lose,SD
3892,03-03-21,Icebox,cNed,jett,starxo,sage,BONECOLD,viper,koldamenta,sova,Kiles,reyna,RYE,Deken,sage,LowaN,killjoy,Killu,jett,rizK,omen,LnR,sova,Lose,SD
3893,03-03-21,Split,snikk,raze,Nitro,brimstone,grubinho,breach,frontside,cypher,AjMERiTO,jett,AKA,Taimou,sage,Twisten,raze,LaAw,omen,APO,cypher,HyP,breach,Lose,EIQ
3894,03-03-21,Bind,snikk,raze,AjMERiTO,jett,grubinho,sova,frontside,cypher,Nitro,omen,AKA,Twisten,raze,Taimou,sova,HyP,breach,APO,cypher,LaAw,omen,Win,EIQ
3895,03-03-21,Haven,snikk,phoenix,frontside,cypher,AjMERiTO,jett,Nitro,omen,grubinho,sova,AKA,Twisten,raze,Taimou,sova,APO,cypher,HyP,breach,LaAw,omen,Win,EIQ
3896,03-03-21,Bind,MAGiK,brimstone,litshii,cypher,Zeko,raze,FRESHY,sova,Bruce Lele,jett,IGN,baddyG,phoenix,Buld,skye,qxv,raze,MORFAN,brimstone,KEREME,sage,Win,BST
3897,03-03-21,Haven,Bruce Lele,jett,Zeko,raze,FRESHY,sova,MAGiK,omen,litshii,cypher,IGN,baddyG,phoenix,Buld,skye,MORFAN,omen,qxv,jett,KEREME,killjoy,Lose,BST
3898,03-03-21,Split,Zeko,raze,Bruce Lele,sage,litshii,killjoy,MAGiK,omen,FRESHY,breach,IGN,qxv,jett,baddyG,raze,KEREME,breach,MORFAN,brimstone,Buld,killjoy,Win,BST
3899,03-03-21,Bind,Katu,raze,Stix,sova,saiko,phoenix,vilczek,omen,YouBreak,killjoy,PS,draken,sova,Yacine,raze,bonkar,brimstone,Leo,breach,Sayf,killjoy,Win,GUILD
3900,03-03-21,Ascent,Katu,raze,Stix,sova,saiko,phoenix,YouBreak,killjoy,vilczek,omen,PS,draken,omen,Yacine,raze,Sayf,killjoy,Leo,sage,bonkar,sova,Win,GUILD
3901,03-03-21,Haven,GatsH,jett,PetitSkel,cypher,TiduS,raze,KONEQT,omen,mikee,skye,EDW,KILLDREAM,omen,dimaxx,breach,Phatt,cypher,starkk,raze,Addicted,sova,Lose,SAW
3902,03-03-21,Bind,GatsH,sage,KONEQT,brimstone,PetitSkel,viper,TiduS,raze,mikee,skye,EDW,dimaxx,raze,KILLDREAM,brimstone,Addicted,sova,Phatt,cypher,starkk,jett,Win,SAW
3903,03-03-21,Ascent,KONEQT,omen,GatsH,sage,PetitSkel,killjoy,TiduS,raze,mikee,sova,EDW,KILLDREAM,omen,starkk,raze,dimaxx,sage,Phatt,killjoy,Addicted,sova,Win,SAW
3904,03-03-21,Bind,rCk,sova,Luzuh,raze,otom,yoru,LATEKS,brimstone,frei,cypher,RIX,Bromas,sova,iDex,killjoy,XeoN,omen,kyrrz,raze,PoPiFresH,phoenix,Win,BTS
3905,03-03-21,Haven,rCk,sova,otom,phoenix,LATEKS,omen,frei,cypher,Luzuh,jett,RIX,kyrrz,jett,PoPiFresH,phoenix,iDex,killjoy,XeoN,omen,Bromas,sova,Lose,BTS
3906,03-03-21,Split,rCk,sage,Luzuh,jett,otom,raze,frei,cypher,LATEKS,omen,RIX,PoPiFresH,raze,Bromas,sage,iDex,killjoy,kyrrz,jett,XeoN,omen,Lose,BTS
3907,03-03-21,Split,Ale,raze,Supmah,omen,tabz,sova,vicious,sage,JESMUND,cypher,HSDI,al0rante,jett,juseu,sage,matti,killjoy,Kuba,breach,Amilwa,omen,Lose,VPK
3908,03-03-21,Ascent,Ale,raze,vicious,sage,JESMUND,cypher,tabz,sova,Supmah,omen,HSDI,al0rante,raze,Amilwa,omen,juseu,sage,matti,killjoy,Kuba,sova,Lose,VPK
3909,03-03-21,Haven,ScreaM,reyna,Kryptix,killjoy,soulcas,skye,L1NK,omen,Jamppi,jett,TL,YaBoiLewis,raze,Knox,jett,Jamie,omen,Mvqics,cypher,hayden,sova,Lose,PH
3910,03-03-21,Bind,ScreaM,reyna,Jamppi,jett,soulcas,sova,L1NK,omen,Kryptix,killjoy,TL,Knox,jett,hayden,sova,Mvqics,cypher,YaBoiLewis,raze,Jamie,omen,Lose,PH
3911,03-03-21,Haven,emilz,sova,Geni,cypher,aleksi,phoenix,rEplan,raze,KUNDIKUNDI,omen,STAGA,trexx,raze,Mickebwoy,breach,Dreamas,killjoy,Destrian,omen,ShonP,sova,Win,HONK
3912,03-03-21,Bind,rEplan,raze,aleksi,reyna,KUNDIKUNDI,omen,Geni,sage,emilz,sova,STAGA,trexx,raze,Destrian,omen,ShonP,sova,Dreamas,cypher,Mickebwoy,breach,Win,HONK
3913,03-03-21,Icebox,MOLSI,raze,RECIDENT,viper,ponkt,reyna,ALIVE,jett,xms,sage,FNST,garzeN,sage,woody,raze,ecko,omen,DKN,jett,DESTINY,killjoy,Lose,WFNT
3914,03-03-21,Bind,ALIVE,raze,RECIDENT,breach,xms,brimstone,MOLSI,sova,ponkt,cypher,FNST,garzeN,sage,woody,raze,DESTINY,sova,ecko,brimstone,DKN,jett,Lose,WFNT
3915,03-03-21,Split,hoppY,omen,rodeN,raze,AKUMAAAAA,breach,logaN,killjoy,TakaS,jett,DFUSE,mikigoalie,jett,Dext,raze,scarx,omen,Ayke,sage,kamyk,cypher,Lose,MRS
3916,03-03-21,Haven,rodeN,raze,logaN,killjoy,hoppY,omen,AKUMAAAAA,sova,TakaS,breach,DFUSE,Ayke,sova,mikigoalie,sage,kamyk,killjoy,Dext,phoenix,scarx,omen,Lose,MRS
3917,03-03-21,Split,fxy0,jett,KRAY,cypher,stanley,omen,Russ,sage,Br0die,breach,TM,frontside,cypher,Nitro,brimstone,AjMERiTO,jett,grubinho,breach,snikk,raze,Win,AKA
3918,03-03-21,Ascent,fxy0,jett,KRAY,killjoy,stanley,omen,Russ,phoenix,Br0die,sova,TM,Nitro,brimstone,snikk,phoenix,AjMERiTO,jett,frontside,cypher,grubinho,sova,Lose,AKA
3919,03-03-21,Haven,fxy0,jett,Br0die,sova,stanley,omen,KRAY,cypher,Russ,breach,TM,snikk,phoenix,Nitro,omen,AjMERiTO,jett,frontside,cypher,grubinho,sova,Win,AKA
3920,03-03-21,Ascent,hoody,raze,Fit1nho,jett,pipsoN,sova,Meddo,cypher,Boo,omen,VGIA,McKonsti,killjoy,musashi,jett,crovex,omen,CALVIN S,sova,Azury,breach,Lose,OVAT
3921,03-03-21,Split,Meddo,cypher,Fit1nho,jett,hoody,sage,pipsoN,breach,Boo,omen,VGIA,musashi,jett,crovex,omen,McKonsti,killjoy,CALVIN S,raze,Azury,sage,Lose,OVAT
3922,03-03-21,Ascent,krea6on,breach,fnnts1,reyna,DALADAVVE,omen,Magicianas,sova,lyNxi,killjoy,99PT,k1Ng0r,phoenix,tatzuki,jett,bmblbe,omen,Prti,sova,al1en,cypher,Lose,MG
3923,03-03-21,Haven,Magicianas,sova,fnnts1,raze,krea6on,jett,lyNxi,cypher,DALADAVVE,omen,99PT,k1Ng0r,phoenix,tatzuki,jett,bmblbe,omen,Prti,sova,al1en,cypher,Win,MG
3924,03-03-21,Icebox,krea6on,reyna,fnnts1,raze,lyNxi,killjoy,DALADAVVE,sage,Magicianas,viper,99PT,tatzuki,jett,k1Ng0r,reyna,Prti,sova,al1en,killjoy,bmblbe,omen,Lose,MG
3925,03-03-21,Haven,jackanoryy,raze,TRuve,omen,Nemesis,cypher,Tishler,sage,Othax,sova,ABL,Kwixy,sova,specimen,cypher,szimpli,raze,ikke,sage,tigene,omen,Win,IPON
3926,03-03-21,Ascent,Tishler,sage,jackanoryy,raze,Othax,sova,TRuve,omen,Nemesis,cypher,ABL,szimpli,raze,tigene,omen,ikke,sage,specimen,killjoy,Kwixy,sova,Lose,IPON
3927,03-03-21,Split,TRuve,omen,jackanoryy,raze,Nemesis,cypher,Tishler,breach,Othax,sova,ABL,szimpli,raze,Kwixy,breach,ikke,sage,specimen,cypher,tigene,omen,Win,IPON
3928,03-03-21,Haven,Taimou,sova,Twisten,raze,HyP,breach,LaAw,omen,APO,cypher,EIQ,Polvi,raze,Mukke,omen,H1ber,sage,Kevyt,sova,ZIGITARES,cypher,Lose,ANIM
3929,03-03-21,Split,Taimou,sage,Twisten,raze,LaAw,omen,HyP,breach,APO,cypher,EIQ,Kevyt,cypher,ZIGITARES,sage,H1ber,raze,Mukke,omen,Polvi,jett,Lose,ANIM
3930,03-03-21,Ascent,Vasili,jett,jonba,sova,eXerZ,killjoy,Yurii,breach,donQ,omen,19,Katu,raze,vilczek,omen,Stix,sova,saiko,phoenix,YouBreak,killjoy,Win,PS
3931,03-03-21,Bind,Yurii,sage,jonba,sova,donQ,brimstone,eXerZ,cypher,Vasili,raze,19,saiko,phoenix,Katu,raze,YouBreak,killjoy,vilczek,omen,Stix,sova,Win,PS
